Date,Open,High,Low,Close
1993-05-21,110.32,110.32,110.32,110.32
1993-05-24,110.35,110.35,110.35,110.35
1993-05-25,109.54,109.54,109.54,109.54
1993-05-26,108.59,108.59,108.59,108.59
1993-05-27,107.71,107.71,107.71,107.71
1993-05-28,107.23,107.23,107.23,107.23
1993-05-31,107.03,107.03,107.03,107.03
1993-06-01,107.16,107.16,107.16,107.16
1993-06-02,107.65,107.65,107.65,107.65
1993-06-03,107.35,107.35,107.35,107.35
1993-06-04,107.72,107.72,107.72,107.72
1993-06-07,107.31,107.31,107.31,107.31
1993-06-08,106.27,106.27,106.27,106.27
1993-06-09,106.52,106.52,106.52,106.52
1993-06-10,106.12,106.12,106.12,106.12
1993-06-11,106.07,106.07,106.07,106.07
1993-06-14,105.13,105.13,105.13,105.13
1993-06-15,105.55,105.55,105.55,105.55
1993-06-16,106.58,106.58,106.58,106.58
1993-06-17,106.67,106.67,106.67,106.67
1993-06-18,109.24,109.24,109.24,109.24
1993-06-21,111.03,111.03,111.03,111.03
1993-06-22,111.33,111.33,111.33,111.33
1993-06-23,109.26,109.26,109.26,109.26
1993-06-24,109.05,109.05,109.05,109.05
1993-06-25,106.1,106.1,106.1,106.1
1993-06-28,106.06,106.06,106.06,106.06
1993-06-29,107.12,107.12,107.12,107.12
1993-06-30,106.68,106.68,106.68,106.68
1993-07-01,107.86,107.86,107.86,107.86
1993-07-02,108.73,108.73,108.73,108.73
1993-07-05,109.09,109.09,109.09,109.09
1993-07-06,108.22,108.22,108.22,108.22
1993-07-07,107.66,107.66,107.66,107.66
1993-07-08,108.57,108.57,108.57,108.57
1993-07-09,109.62,109.62,109.62,109.62
1993-07-12,109.56,109.56,109.56,109.56
1993-07-13,108.31,108.31,108.31,108.31
1993-07-14,107.35,107.35,107.35,107.35
1993-07-15,108.17,108.17,108.17,108.17
1993-07-16,108.15,108.15,108.15,108.15
1993-07-19,108.51,108.51,108.51,108.51
1993-07-20,108.33,108.33,108.33,108.33
1993-07-21,108.5,108.5,108.5,108.5
1993-07-22,106.8,106.8,106.8,106.8
1993-07-23,106.76,106.76,106.76,106.76
1993-07-26,106.94,106.94,106.94,106.94
1993-07-27,106.35,106.35,106.35,106.35
1993-07-28,105.29,105.29,105.29,105.29
1993-07-29,106.21,106.21,106.21,106.21
1993-07-30,105,105,105,105
1993-08-02,104.35,104.35,104.35,104.35
1993-08-03,104.35,104.35,104.35,104.35
1993-08-04,104.78,104.78,104.78,104.78
1993-08-05,104.25,104.25,104.25,104.25
1993-08-06,104.41,104.41,104.41,104.41
1993-08-09,104.81,104.81,104.81,104.81
1993-08-10,104.59,104.59,104.59,104.59
1993-08-11,103.72,103.72,103.72,103.72
1993-08-12,103.12,103.12,103.12,103.12
1993-08-13,102.23,102.23,102.23,102.23
1993-08-16,101.07,101.07,101.07,101.07
1993-08-17,101.47,101.47,101.47,101.47
1993-08-18,101.52,101.52,101.52,101.52
1993-08-19,104.2,104.2,104.2,104.2
1993-08-20,104.97,104.97,104.97,104.97
1993-08-23,103.25,103.25,103.25,103.25
1993-08-24,103.7,103.7,103.7,103.7
1993-08-25,104.89,104.89,104.89,104.89
1993-08-26,104.35,104.35,104.35,104.35
1993-08-27,103.92,103.92,103.92,103.92
1993-08-30,103.85,103.85,103.85,103.85
1993-08-31,104.66,104.66,104.66,104.66
1993-09-01,105.64,105.64,105.64,105.64
1993-09-02,105.89,105.89,105.89,105.89
1993-09-03,105.02,105.02,105.02,105.02
1993-09-07,104.07,104.07,104.07,104.07
1993-09-08,105.57,105.57,105.57,105.57
1993-09-09,104.87,104.87,104.87,104.87
1993-09-10,106.27,106.27,106.27,106.27
1993-09-13,106.28,106.28,106.28,106.28
1993-09-14,105.81,105.81,105.81,105.81
1993-09-15,106.28,106.28,106.28,106.28
1993-09-16,104.38,104.38,104.38,104.38
1993-09-17,104.44,104.44,104.44,104.44
1993-09-20,104.25,104.25,104.25,104.25
1993-09-21,106.32,106.32,106.32,106.32
1993-09-22,106.43,106.43,106.43,106.43
1993-09-23,106.04,106.04,106.04,106.04
1993-09-24,105.96,105.96,105.96,105.96
1993-09-27,105.92,105.92,105.92,105.92
1993-09-28,105.21,105.21,105.21,105.21
1993-09-29,105.19,105.19,105.19,105.19
1993-09-30,106.02,106.02,106.02,106.02
1993-10-01,106.02,106.02,106.02,106.02
1993-10-04,105.76,105.76,105.76,105.76
1993-10-05,105.55,105.55,105.55,105.55
1993-10-06,105.56,105.56,105.56,105.56
1993-10-07,105.1,105.1,105.1,105.1
1993-10-08,105.53,105.53,105.53,105.53
1993-10-12,105.97,105.97,105.97,105.97
1993-10-13,106.01,106.01,106.01,106.01
1993-10-14,107.41,107.41,107.41,107.41
1993-10-15,107.03,107.03,107.03,107.03
1993-10-18,107.47,107.47,107.47,107.47
1993-10-19,107.07,107.07,107.07,107.07
1993-10-20,107.26,107.26,107.26,107.26
1993-10-21,108.23,108.23,108.23,108.23
1993-10-22,108.19,108.19,108.19,108.19
1993-10-25,108.34,108.34,108.34,108.34
1993-10-26,108.07,108.07,108.07,108.07
1993-10-27,108.43,108.43,108.43,108.43
1993-10-28,108.57,108.57,108.57,108.57
1993-10-29,108.41,108.41,108.41,108.41
1993-11-01,108.25,108.25,108.25,108.25
1993-11-02,107.52,107.52,107.52,107.52
1993-11-03,107.22,107.22,107.22,107.22
1993-11-04,108.17,108.17,108.17,108.17
1993-11-05,108.13,108.13,108.13,108.13
1993-11-08,108.01,108.01,108.01,108.01
1993-11-09,108.29,108.29,108.29,108.29
1993-11-10,107.16,107.16,107.16,107.16
1993-11-12,106.07,106.07,106.07,106.07
1993-11-15,106.56,106.56,106.56,106.56
1993-11-16,106.54,106.54,106.54,106.54
1993-11-17,107,107,107,107
1993-11-18,107.1,107.1,107.1,107.1
1993-11-19,108.29,108.29,108.29,108.29
1993-11-22,108.14,108.14,108.14,108.14
1993-11-23,108.46,108.46,108.46,108.46
1993-11-24,108.19,108.19,108.19,108.19
1993-11-25,108.31,108.31,108.31,108.31
1993-11-26,108.72,108.72,108.72,108.72
1993-11-29,109.29,109.29,109.29,109.29
1993-11-30,109.12,109.12,109.12,109.12
1993-12-01,108.67,108.67,108.67,108.67
1993-12-02,108.73,108.73,108.73,108.73
1993-12-03,108.38,108.38,108.38,108.38
1993-12-06,108.19,108.19,108.19,108.19
1993-12-07,107.62,107.62,107.62,107.62
1993-12-08,108.61,108.61,108.61,108.61
1993-12-09,108.64,108.64,108.64,108.64
1993-12-10,109.18,109.18,109.18,109.18
1993-12-13,108.96,108.96,108.96,108.96
1993-12-14,109.39,109.39,109.39,109.39
1993-12-15,109.61,109.61,109.61,109.61
1993-12-16,109.7,109.7,109.7,109.7
1993-12-17,110.09,110.09,110.09,110.09
1993-12-20,110.51,110.51,110.51,110.51
1993-12-21,110.96,110.96,110.96,110.96
1993-12-22,110.52,110.52,110.52,110.52
1993-12-23,110.59,110.59,110.59,110.59
1993-12-24,110.89,110.89,110.89,110.89
1993-12-27,111.53,111.53,111.53,111.53
1993-12-28,111.35,111.35,111.35,111.35
1993-12-29,111.57,111.57,111.57,111.57
1993-12-30,112.02,112.02,112.02,112.02
1993-12-31,111.64,111.64,111.64,111.64
1994-01-03,112.5,112.5,112.5,112.5
1994-01-04,112.69,112.69,112.69,112.69
1994-01-05,113.13,113.13,113.13,113.13
1994-01-06,112.72,112.72,112.72,112.72
1994-01-07,111.87,111.87,111.87,111.87
1994-01-10,112.4,112.4,112.4,112.4
1994-01-11,112.29,112.29,112.29,112.29
1994-01-12,112.31,112.31,112.31,112.31
1994-01-13,111.86,111.86,111.86,111.86
1994-01-14,111.25,111.25,111.25,111.25
1994-01-17,111.27,111.27,111.27,111.27
1994-01-18,110.66,110.66,110.66,110.66
1994-01-19,110.8,110.8,110.8,110.8
1994-01-20,111.51,111.51,111.51,111.51
1994-01-21,111.21,111.21,111.21,111.21
1994-01-24,111.76,111.76,111.76,111.76
1994-01-25,111.06,111.06,111.06,111.06
1994-01-26,110.25,110.25,110.25,110.25
1994-01-27,109.57,109.57,109.57,109.57
1994-01-28,109.43,109.43,109.43,109.43
1994-01-31,108.71,108.71,108.71,108.71
1994-02-01,108.08,108.08,108.08,108.08
1994-02-02,108.01,108.01,108.01,108.01
1994-02-03,108.18,108.18,108.18,108.18
1994-02-04,109.09,109.09,109.09,109.09
1994-02-07,108.54,108.54,108.54,108.54
1994-02-08,108.66,108.66,108.66,108.66
1994-02-09,107.89,107.89,107.89,107.89
1994-02-10,108.46,108.46,108.46,108.46
1994-02-11,107.68,107.68,107.68,107.68
1994-02-14,104.11,104.11,104.11,104.11
1994-02-15,104.02,104.02,104.02,104.02
1994-02-16,103.74,103.74,103.74,103.74
1994-02-17,104.14,104.14,104.14,104.14
1994-02-18,104.16,104.16,104.16,104.16
1994-02-21,106.33,106.33,106.33,106.33
1994-02-22,105.33,105.33,105.33,105.33
1994-02-23,105.74,105.74,105.74,105.74
1994-02-24,105.08,105.08,105.08,105.08
1994-02-25,104.67,104.67,104.67,104.67
1994-02-28,104.16,104.16,104.16,104.16
1994-03-01,104.83,104.83,104.83,104.83
1994-03-02,103.68,103.68,103.68,103.68
1994-03-03,103.66,103.66,103.66,103.66
1994-03-04,105.63,105.63,105.63,105.63
1994-03-07,105.68,105.68,105.68,105.68
1994-03-08,105.27,105.27,105.27,105.27
1994-03-09,105.86,105.86,105.86,105.86
1994-03-10,105.65,105.65,105.65,105.65
1994-03-11,105.07,105.07,105.07,105.07
1994-03-14,105.98,105.98,105.98,105.98
1994-03-15,105.98,105.98,105.98,105.98
1994-03-16,105.86,105.86,105.86,105.86
1994-03-17,105.79,105.79,105.79,105.79
1994-03-18,106.14,106.14,106.14,106.14
1994-03-21,106.23,106.23,106.23,106.23
1994-03-22,106,106,106,106
1994-03-23,106.32,106.32,106.32,106.32
1994-03-24,105.42,105.42,105.42,105.42
1994-03-25,104.88,104.88,104.88,104.88
1994-03-28,104.07,104.07,104.07,104.07
1994-03-29,103.46,103.46,103.46,103.46
1994-03-30,103.08,103.08,103.08,103.08
1994-03-31,102.42,102.42,102.42,102.42
1994-04-01,103.75,103.75,103.75,103.75
1994-04-04,103.28,103.28,103.28,103.28
1994-04-05,103.84,103.84,103.84,103.84
1994-04-06,104.45,104.45,104.45,104.45
1994-04-07,104.77,104.77,104.77,104.77
1994-04-08,105.07,105.07,105.07,105.07
1994-04-11,103.44,103.44,103.44,103.44
1994-04-12,103.63,103.63,103.63,103.63
1994-04-13,103.61,103.61,103.61,103.61
1994-04-14,104.11,104.11,104.11,104.11
1994-04-15,103.59,103.59,103.59,103.59
1994-04-18,103.31,103.31,103.31,103.31
1994-04-19,103.2,103.2,103.2,103.2
1994-04-20,103.25,103.25,103.25,103.25
1994-04-21,103.66,103.66,103.66,103.66
1994-04-22,103.63,103.63,103.63,103.63
1994-04-25,103.24,103.24,103.24,103.24
1994-04-26,102.93,102.93,102.93,102.93
1994-04-27,102.31,102.31,102.31,102.31
1994-04-28,101.72,101.72,101.72,101.72
1994-04-29,102.03,102.03,102.03,102.03
1994-05-02,101.73,101.73,101.73,101.73
1994-05-03,101.18,101.18,101.18,101.18
1994-05-04,101.99,101.99,101.99,101.99
1994-05-05,102.7,102.7,102.7,102.7
1994-05-06,102.7,102.7,102.7,102.7
1994-05-09,102.72,102.72,102.72,102.72
1994-05-10,104.02,104.02,104.02,104.02
1994-05-11,104.37,104.37,104.37,104.37
1994-05-12,104.19,104.19,104.19,104.19
1994-05-13,104.89,104.89,104.89,104.89
1994-05-16,104.76,104.76,104.76,104.76
1994-05-17,104.3,104.3,104.3,104.3
1994-05-18,103.5,103.5,103.5,103.5
1994-05-19,104.16,104.16,104.16,104.16
1994-05-20,103.97,103.97,103.97,103.97
1994-05-23,104.33,104.33,104.33,104.33
1994-05-24,104.97,104.97,104.97,104.97
1994-05-25,104.42,104.42,104.42,104.42
1994-05-26,104.51,104.51,104.51,104.51
1994-05-27,104.25,104.25,104.25,104.25
1994-05-30,104.57,104.57,104.57,104.57
1994-05-31,104.74,104.74,104.74,104.74
1994-06-01,104.74,104.74,104.74,104.74
1994-06-02,104.91,104.91,104.91,104.91
1994-06-03,105.32,105.32,105.32,105.32
1994-06-06,105.22,105.22,105.22,105.22
1994-06-07,104.95,104.95,104.95,104.95
1994-06-08,104.03,104.03,104.03,104.03
1994-06-09,104.48,104.48,104.48,104.48
1994-06-10,103.74,103.74,103.74,103.74
1994-06-13,102.97,102.97,102.97,102.97
1994-06-14,102.62,102.62,102.62,102.62
1994-06-15,102.81,102.81,102.81,102.81
1994-06-16,103.27,103.27,103.27,103.27
1994-06-17,102.73,102.73,102.73,102.73
1994-06-20,101.89,101.89,101.89,101.89
1994-06-21,100.86,100.86,100.86,100.86
1994-06-22,101.14,101.14,101.14,101.14
1994-06-23,101.02,101.02,101.02,101.02
1994-06-24,100.47,100.47,100.47,100.47
1994-06-27,100.08,100.08,100.08,100.08
1994-06-28,99.87,99.87,99.87,99.87
1994-06-29,98.77,98.77,98.77,98.77
1994-06-30,98.38,98.38,98.38,98.38
1994-07-01,98.51,98.51,98.51,98.51
1994-07-04,98.92,98.92,98.92,98.92
1994-07-05,98.93,98.93,98.93,98.93
1994-07-06,98.19,98.19,98.19,98.19
1994-07-07,98.74,98.74,98.74,98.74
1994-07-08,98.16,98.16,98.16,98.16
1994-07-11,97.32,97.32,97.32,97.32
1994-07-12,96.89,96.89,96.89,96.89
1994-07-13,97.9,97.9,97.9,97.9
1994-07-14,98.41,98.41,98.41,98.41
1994-07-15,98.08,98.08,98.08,98.08
1994-07-18,98.47,98.47,98.47,98.47
1994-07-19,99.19,99.19,99.19,99.19
1994-07-20,98.52,98.52,98.52,98.52
1994-07-21,98.59,98.59,98.59,98.59
1994-07-22,98.56,98.56,98.56,98.56
1994-07-25,98.88,98.88,98.88,98.88
1994-07-26,98.07,98.07,98.07,98.07
1994-07-27,98.18,98.18,98.18,98.18
1994-07-28,99.1,99.1,99.1,99.1
1994-07-29,100.02,100.02,100.02,100.02
1994-08-01,99.35,99.35,99.35,99.35
1994-08-02,100.37,100.37,100.37,100.37
1994-08-03,100.37,100.37,100.37,100.37
1994-08-04,100.12,100.12,100.12,100.12
1994-08-05,100.41,100.41,100.41,100.41
1994-08-08,101.37,101.37,101.37,101.37
1994-08-09,101.21,101.21,101.21,101.21
1994-08-10,101.24,101.24,101.24,101.24
1994-08-11,100.78,100.78,100.78,100.78
1994-08-12,100.26,100.26,100.26,100.26
1994-08-15,100.07,100.07,100.07,100.07
1994-08-16,100.32,100.32,100.32,100.32
1994-08-17,100.26,100.26,100.26,100.26
1994-08-18,98.85,98.85,98.85,98.85
1994-08-19,98.52,98.52,98.52,98.52
1994-08-22,97.96,97.96,97.96,97.96
1994-08-23,98.37,98.37,98.37,98.37
1994-08-24,98.59,98.59,98.59,98.59
1994-08-25,99.73,99.73,99.73,99.73
1994-08-26,100.43,100.43,100.43,100.43
1994-08-29,100.07,100.07,100.07,100.07
1994-08-30,99.58,99.58,99.58,99.58
1994-08-31,100.01,100.01,100.01,100.01
1994-09-01,99.64,99.64,99.64,99.64
1994-09-02,99.16,99.16,99.16,99.16
1994-09-06,98.77,98.77,98.77,98.77
1994-09-07,99.22,99.22,99.22,99.22
1994-09-08,99.48,99.48,99.48,99.48
1994-09-09,99.15,99.15,99.15,99.15
1994-09-12,98.84,98.84,98.84,98.84
1994-09-13,98.98,98.98,98.98,98.98
1994-09-14,99.13,99.13,99.13,99.13
1994-09-15,99.33,99.33,99.33,99.33
1994-09-16,98.71,98.71,98.71,98.71
1994-09-19,98.64,98.64,98.64,98.64
1994-09-20,97.73,97.73,97.73,97.73
1994-09-21,97.92,97.92,97.92,97.92
1994-09-22,98.03,98.03,98.03,98.03
1994-09-23,97.62,97.62,97.62,97.62
1994-09-26,98.61,98.61,98.61,98.61
1994-09-27,98.3,98.3,98.3,98.3
1994-09-28,98.74,98.74,98.74,98.74
1994-09-29,98.62,98.62,98.62,98.62
1994-09-30,99.03,99.03,99.03,99.03
1994-10-03,99.53,99.53,99.53,99.53
1994-10-04,99.67,99.67,99.67,99.67
1994-10-05,99.42,99.42,99.42,99.42
1994-10-06,99.67,99.67,99.67,99.67
1994-10-07,100.39,100.39,100.39,100.39
1994-10-11,100.43,100.43,100.43,100.43
1994-10-12,99.87,99.87,99.87,99.87
1994-10-13,99.73,99.73,99.73,99.73
1994-10-14,98.38,98.38,98.38,98.38
1994-10-17,97.65,97.65,97.65,97.65
1994-10-18,97.75,97.75,97.75,97.75
1994-10-19,97.24,97.24,97.24,97.24
1994-10-20,97.25,97.25,97.25,97.25
1994-10-21,97.35,97.35,97.35,97.35
1994-10-24,97.23,97.23,97.23,97.23
1994-10-25,96.85,96.85,96.85,96.85
1994-10-26,96.99,96.99,96.99,96.99
1994-10-27,96.89,96.89,96.89,96.89
1994-10-28,97.33,97.33,97.33,97.33
1994-10-31,96.88,96.88,96.88,96.88
1994-11-01,96.73,96.73,96.73,96.73
1994-11-02,97.01,97.01,97.01,97.01
1994-11-03,98.12,98.12,98.12,98.12
1994-11-04,97.58,97.58,97.58,97.58
1994-11-07,97.17,97.17,97.17,97.17
1994-11-08,96.93,96.93,96.93,96.93
1994-11-09,97.78,97.78,97.78,97.78
1994-11-10,97.95,97.95,97.95,97.95
1994-11-14,98.17,98.17,98.17,98.17
1994-11-15,98.2,98.2,98.2,98.2
1994-11-16,98.34,98.34,98.34,98.34
1994-11-17,98.08,98.08,98.08,98.08
1994-11-18,98.44,98.44,98.44,98.44
1994-11-21,98.32,98.32,98.32,98.32
1994-11-22,98.13,98.13,98.13,98.13
1994-11-23,98.26,98.26,98.26,98.26
1994-11-24,98.45,98.45,98.45,98.45
1994-11-25,98.76,98.76,98.76,98.76
1994-11-28,98.61,98.61,98.61,98.61
1994-11-29,98.95,98.95,98.95,98.95
1994-11-30,98.93,98.93,98.93,98.93
1994-12-01,99.36,99.36,99.36,99.36
1994-12-02,100.34,100.34,100.34,100.34
1994-12-05,100.28,100.28,100.28,100.28
1994-12-06,100.29,100.29,100.29,100.29
1994-12-07,100.12,100.12,100.12,100.12
1994-12-08,100.38,100.38,100.38,100.38
1994-12-09,100.19,100.19,100.19,100.19
1994-12-12,100,100,100,100
1994-12-13,100.29,100.29,100.29,100.29
1994-12-14,100.3,100.3,100.3,100.3
1994-12-15,100.22,100.22,100.22,100.22
1994-12-16,100.23,100.23,100.23,100.23
1994-12-19,100.14,100.14,100.14,100.14
1994-12-20,100.24,100.24,100.24,100.24
1994-12-21,100.17,100.17,100.17,100.17
1994-12-22,100.39,100.39,100.39,100.39
1994-12-23,100.13,100.13,100.13,100.13
1994-12-27,100.46,100.46,100.46,100.46
1994-12-28,100.37,100.37,100.37,100.37
1994-12-29,99.6,99.6,99.6,99.6
1994-12-30,99.56,99.56,99.56,99.56
1995-01-02,99.55,100.4,99.55,100.14
1995-01-03,100.21,100.68,100,100.65
1995-01-04,100.65,101.45,100.55,101.31
1995-01-05,101.31,101.35,100.75,100.9
1995-01-06,100.85,101.39,100.8,101.3
1995-01-09,101.25,101.35,99.6,99.92
1995-01-10,99.96,100.43,99.8,100.06
1995-01-11,100,100.2,99.45,99.99
1995-01-12,100.06,100.18,98.57,98.62
1995-01-13,98.7,99.07,98.25,98.55
1995-01-16,98.56,98.8,97.97,98.4
1995-01-17,98.39,99.28,98.39,99.11
1995-01-18,99.05,99.75,98.75,99.69
1995-01-19,99.55,100.02,98.6,99.06
1995-01-20,99.1,99.65,98.94,99.37
1995-01-23,99.38,100.21,99.3,99.73
1995-01-24,99.78,99.87,99.15,99.73
1995-01-25,99.68,99.78,99.12,99.5
1995-01-26,99.49,99.68,99.15,99.38
1995-01-27,99.39,99.63,99,99.37
1995-01-30,99.34,99.35,98.1,98.4
1995-01-31,98.41,99.75,98.35,99.55
1995-02-01,99.53,99.63,98.8,99.19
1995-02-02,99.21,99.75,99,99.4
1995-02-03,99.4,99.85,99.17,99.8
1995-02-06,99.72,99.72,99.05,99.32
1995-02-07,99.35,99.5,99.03,99.46
1995-02-08,99.43,99.46,98.65,98.91
1995-02-09,98.91,99.13,98.6,98.88
1995-02-10,98.85,99.35,98.6,98.91
1995-02-13,98.75,98.88,98.45,98.7
1995-02-14,98.7,99.02,98.35,98.52
1995-02-15,98.5,98.69,98.12,98.3
1995-02-16,98.32,98.35,97.24,97.4
1995-02-17,97.5,97.7,96.9,97.27
1995-02-20,97.08,97.33,96.7,97.3
1995-02-21,97.27,97.63,96.98,97.05
1995-02-22,97.07,97.43,96.7,96.96
1995-02-23,96.96,97.2,96.55,96.7
1995-02-24,96.67,97.4,96.3,96.95
1995-02-27,97.33,97.5,96.5,97.05
1995-02-28,97.1,97.16,96.5,96.72
1995-03-01,96.63,96.9,96.25,96.7
1995-03-02,96.75,96.95,94.85,95.25
1995-03-03,95.25,95.58,93.65,94.1
1995-03-06,93.87,93.98,92.4,92.83
1995-03-07,92.83,93,88.95,90.15
1995-03-08,90.2,91.86,88.6,91.28
1995-03-09,91.45,92.45,90.08,90.7
1995-03-10,91.07,91.8,90.55,90.9
1995-03-13,90.68,91.01,89.8,90.71
1995-03-14,90.77,91.46,90.55,90.85
1995-03-15,90.77,90.78,89.25,89.43
1995-03-16,89.46,90.4,89,90.19
1995-03-17,90.25,90.32,88.8,89.1
1995-03-20,88.81,89.87,88.55,89.33
1995-03-21,89.31,89.43,88.3,89.17
1995-03-22,89.3,89.35,88.6,89.02
1995-03-23,88.95,89.03,87.95,88.13
1995-03-24,88.15,89.25,88.05,88.95
1995-03-27,88.82,89.77,88.51,89.36
1995-03-28,89.35,89.8,88.6,88.9
1995-03-29,88.87,89.1,87.95,88.33
1995-03-30,88.33,90.25,88,89.58
1995-03-31,89.55,89.85,86.1,86.6
1995-04-03,86.52,87.23,85.75,85.75
1995-04-04,85.72,86.7,85.65,86.1
1995-04-05,86.12,86.65,85.58,86.15
1995-04-06,86.14,86.4,84.8,84.85
1995-04-07,85.04,85.4,83.53,83.9
1995-04-10,84.15,84.4,80.1,83.9
1995-04-11,83.98,84.88,83.23,83.49
1995-04-12,83.5,84.36,83.07,83.7
1995-04-13,83.78,83.78,82.8,83.65
1995-04-14,83.7,83.95,83,83.29
1995-04-17,82.8,82.85,81.5,81.9
1995-04-18,81.81,82.1,80.48,80.62
1995-04-19,80.6,81.65,79.7,81.32
1995-04-20,81.19,83.55,80.75,83.25
1995-04-21,83.09,84,82.45,82.52
1995-04-24,82.02,83.41,82.02,83
1995-04-25,83,83.65,81.5,81.85
1995-04-26,81.92,84.5,81.15,83.56
1995-04-27,83.75,83.92,83.07,83.7
1995-04-28,83.58,84.55,83.4,84.25
1995-05-01,84.24,84.36,83.25,83.46
1995-05-02,83.45,83.87,83.1,83.55
1995-05-03,83.45,83.85,82.9,83.67
1995-05-04,83.63,84.17,83.32,83.85
1995-05-05,83.85,84.35,83.63,83.95
1995-05-08,83.28,83.7,82.65,83.15
1995-05-09,83.17,83.63,82.83,83.31
1995-05-10,83.4,83.98,82.92,83.77
1995-05-11,83.77,86.13,83.55,85.7
1995-05-12,85.59,87.1,85.3,86.7
1995-05-15,86.9,87.58,86.25,86.41
1995-05-16,86.43,87.2,86,86.6
1995-05-17,86.5,86.95,86.08,86.85
1995-05-18,86.85,87.75,86.45,86.76
1995-05-19,86.66,87.05,86.35,86.86
1995-05-22,86.95,87.8,86.75,87.3
1995-05-23,87.33,87.6,86.85,87.12
1995-05-24,87.24,87.4,86.95,87.13
1995-05-25,87.25,87.3,84.6,84.8
1995-05-26,84.95,85.05,82.4,82.78
1995-05-29,82.55,83.3,81.77,82.82
1995-05-30,82.94,83.43,82.35,82.9
1995-05-31,83,85.35,82.5,84.54
1995-06-01,84.5,85.85,84.35,84.69
1995-06-02,84.5,85.12,83.38,84.3
1995-06-05,84.24,84.97,83.95,84.9
1995-06-06,85,85.3,84.6,84.72
1995-06-07,84.6,84.92,84.15,84.89
1995-06-08,84.8,85.18,84.53,84.54
1995-06-09,84.51,84.85,84.1,84.29
1995-06-12,84.3,84.5,83.82,84.03
1995-06-13,84,84.67,83.5,84.62
1995-06-14,84.74,85.05,84.11,84.32
1995-06-15,84.3,84.96,83.8,84.55
1995-06-16,84.5,84.77,84.28,84.67
1995-06-19,84.35,85.05,84.18,84.58
1995-06-20,84.6,84.76,84.3,84.5
1995-06-21,84.45,84.52,83.93,83.95
1995-06-22,83.92,84.73,83.8,84.46
1995-06-23,84.48,84.6,84.15,84.3
1995-06-26,84.14,84.5,84,84.26
1995-06-27,84.26,84.45,83.85,84.19
1995-06-28,84.18,86.05,83.5,85.53
1995-06-29,85.59,85.75,84.15,84.35
1995-06-30,84.35,85.05,84.3,84.6
1995-07-03,84.75,84.83,84.55,84.68
1995-07-04,84.65,84.88,84.45,84.76
1995-07-05,84.79,85.05,84.68,84.85
1995-07-06,84.82,85.26,84.75,84.95
1995-07-07,84.92,87.1,84.92,86.7
1995-07-10,86.75,87.55,86.65,86.88
1995-07-11,86.88,87.6,86.84,87.55
1995-07-12,87.58,88,87.2,87.25
1995-07-13,87.33,88.45,87,87.29
1995-07-14,87.35,88.01,87.07,87.8
1995-07-17,87.98,89.2,87.95,89.05
1995-07-18,89.02,89.14,88.1,88.32
1995-07-19,88.41,88.55,86.8,87.28
1995-07-20,87.25,88.18,87.1,88.09
1995-07-21,88.1,89,88.03,88.47
1995-07-24,88.64,88.85,87.25,87.62
1995-07-25,87.59,88.04,87.05,87.97
1995-07-26,87.88,88.3,87.5,87.9
1995-07-27,87.9,88.12,87.6,88.11
1995-07-28,88.13,88.57,87.85,88.1
1995-07-31,88.2,88.5,87.75,88.43
1995-08-01,88.42,88.55,87.75,88.07
1995-08-02,87.98,91.22,87.98,91.13
1995-08-03,91.05,91.24,90.2,90.31
1995-08-04,90.42,91.45,90.4,91.35
1995-08-07,91.45,91.6,90.87,91.38
1995-08-08,91.41,91.87,91,91.49
1995-08-09,91.49,91.81,91.18,91.58
1995-08-10,91.58,92.95,91.45,92.72
1995-08-11,92.6,94.01,92.6,93.95
1995-08-14,94.24,94.42,93.18,93.6
1995-08-15,93.63,97.35,93.2,97.2
1995-08-16,97.3,99,97.18,98.05
1995-08-17,97.94,98.45,96.35,97.15
1995-08-18,97.3,98.05,96.5,97.4
1995-08-21,97.39,97.68,96,97.16
1995-08-22,97.08,97.17,96.29,96.88
1995-08-23,96.95,97.36,96.12,96.47
1995-08-24,96.48,97.4,95.93,96.65
1995-08-25,96.67,97,96.24,96.65
1995-08-28,96.6,96.77,96.1,96.73
1995-08-29,96.72,98.22,96.5,98.18
1995-08-30,98.2,99.25,97.96,99.05
1995-08-31,99.13,99.39,96.75,97.45
1995-09-01,97.36,97.93,97.14,97.35
1995-09-04,97.3,97.77,96.77,97.6
1995-09-05,97.67,98.3,97.4,97.64
1995-09-06,97.62,99.2,97.62,98.85
1995-09-07,98.9,99.31,98.06,99.05
1995-09-08,99.13,100.21,98.5,99.7
1995-09-11,99.5,99.99,99.04,99.97
1995-09-12,99.98,101.3,99.9,101.05
1995-09-13,101.01,102.78,100.7,102.66
1995-09-14,102.62,103.75,102.2,102.3
